id,total_occupancy,total_bedrooms,total_bathrooms,home_type,summary,address,has_tv,has_kitchen,has_air_con,has_heating,has_internet,price,owner_id,latitude,longitude,available_from,available_until
8228,4,5,3,rv,Etiam justo. Etiam pretium iaculis justo.,53 Stoughton Way,false,false,true,true,true,358.31,5,47.0655826,9.5074526,09/09/2022,12/01/2022
8229,3,3,2,hotel,Suspendisse potenti. Cras in purus eu magna vulputate luctus.,49 5th Way,false,false,true,false,false,330.01,10,49.8825995,16.8722323,09/02/2022,12/20/2022
8230,5,1,4,apartment,Pellentesque at nulla.,3 Calypso Place,false,false,false,false,true,942.64,3,31.058765,121.315718,09/12/2022,11/30/2022
8231,3,3,1,rv,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",6 Badeau Avenue,false,false,false,true,false,937.39,6,7.073684,124.720103,09/21/2022,12/30/2022
8232,5,5,2,rv,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,57420 Stone Corner Way,false,true,true,false,false,439.93,4,60.0190188,30.648656,09/20/2022,12/24/2022
8233,4,5,1,apartment,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,6 Parkside Hill,false,true,true,false,false,518.7,8,29.605376,114.482606,09/05/2022,11/01/2022
8234,3,3,4,condo,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",439 Petterle Center,false,false,true,false,true,861.37,7,-33.326671,-60.2336692,09/20/2022,11/13/2022
8235,3,3,4,rv,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,03 Toban Park,false,true,false,false,true,811.8,2,49.1013182,16.7048398,09/07/2022,12/30/2022
8236,5,5,1,mansion,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,7203 Bellgrove Park,false,false,true,false,true,541.9,4,46.8260183,-2.1318548,09/11/2022,12/25/2022
8237,3,4,2,cabin,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,199 Troy Way,true,true,false,false,true,819.4,7,17.0516148,-13.9114989,09/04/2022,10/26/2022
8238,5,5,4,apartment,Nulla ac enim.,10 Lotheville Road,true,false,true,false,false,658.0,6,31.323217,119.445437,09/03/2022,12/28/2022
8239,1,4,2,shared,In hac habitasse platea dictumst.,612 Clyde Gallagher Park,false,true,true,false,true,102.45,6,19.482042,-99.1985584,09/14/2022,12/08/2022
8240,4,3,4,shared,Sed sagittis.,12 Bartelt Trail,false,false,false,false,true,42.4,9,13.2394415,99.7901781,09/02/2022,10/07/2022
8241,4,1,2,cabin,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",90 Bashford Court,true,false,true,false,true,722.22,2,13.7761367,-61.006385,09/06/2022,12/04/2022
8242,3,4,4,apartment,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",699 New Castle Avenue,true,false,false,true,true,779.22,8,39.957737,116.363671,09/11/2022,10/02/2022
8243,2,2,2,mansion,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",19877 Grasskamp Center,true,false,true,true,false,792.06,2,38.9374808,-77.0852258,09/11/2022,11/05/2022
8244,1,5,3,condo,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",39047 Glendale Place,false,false,true,true,true,510.17,3,41.9943014,20.4128027,09/21/2022,11/24/2022
8245,3,3,2,condo,Cras non velit nec nisi vulputate nonummy.,9564 Toban Hill,false,true,false,true,false,415.94,4,42.0696235,-8.43985,09/01/2022,11/29/2022
8246,3,5,2,mansion,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",6370 Truax Court,false,false,true,false,true,690.89,4,8.0740824,-69.3041431,09/21/2022,11/05/2022
8247,3,5,1,rv,Praesent blandit lacinia erat.,1 Arizona Court,true,false,false,false,false,721.07,10,14.26528,-90.12694,09/08/2022,12/27/2022
8248,4,2,3,hotel,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",9 Sycamore Crossing,true,false,false,true,true,953.95,9,-6.2649072,106.7567589,09/18/2022,10/12/2022
8249,1,5,3,shared,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,1 Declaration Hill,true,true,true,false,false,666.65,4,-23.8401119,-50.1924435,09/10/2022,10/15/2022
8250,3,5,3,hotel,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",55 Corry Road,true,true,false,true,true,772.86,8,49.7442318,21.9201324,09/18/2022,10/21/2022
8251,1,1,4,rv,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",7 Ramsey Street,true,false,false,false,true,592.84,9,38.6160491,-90.2291565,09/20/2022,11/06/2022
8252,4,5,2,condo,Nulla nisl. Nunc nisl.,9 Hermina Terrace,true,true,true,false,false,511.16,5,40.7051078,-74.0056827,09/10/2022,11/28/2022
8253,5,5,2,shared,Proin at turpis a pede posuere nonummy.,6480 Express Street,true,false,true,false,false,906.67,5,51.0888487,24.526718,09/05/2022,12/09/2022
8254,5,1,3,shared,Donec ut dolor.,60 Columbus Point,true,true,false,true,false,975.46,7,-6.6906402,-35.5000999,09/10/2022,11/14/2022
8255,1,5,2,hotel,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.,99 Bowman Parkway,false,false,false,true,true,116.04,4,-16.5030467,-49.4262684,09/12/2022,11/06/2022
8256,4,1,3,shared,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,335 Hayes Hill,false,false,false,false,true,344.83,8,28.6882677,77.1349293,09/22/2022,12/23/2022
8257,1,4,3,apartment,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",9 Gina Court,false,false,false,true,true,180.04,8,17.6282027,121.7170078,09/05/2022,10/04/2022
8258,3,1,5,condo,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",8 Spohn Hill,false,false,true,false,false,538.01,5,9.3140186,123.3026369,09/14/2022,10/11/2022
8259,2,5,3,mansion,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,8536 Caliangt Point,false,true,false,false,false,264.49,6,48.2576572,6.4140214,09/05/2022,12/23/2022
8260,1,4,1,condo,Sed ante. Vivamus tortor. Duis mattis egestas metus.,7 Esker Parkway,true,false,false,false,false,812.77,5,-2.9492205,25.9231471,09/19/2022,12/18/2022
8261,2,2,3,hotel,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",53 Tony Road,true,false,false,false,true,681.55,10,49.9579835,20.8378422,09/02/2022,11/16/2022
8262,1,5,3,cabin,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,95786 Sheridan Park,false,false,true,false,false,151.5,3,19.6402143,-99.0654022,09/10/2022,10/08/2022
8263,1,2,1,rv,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,18 Dorton Trail,true,true,false,false,true,377.65,2,21.918203,110.853299,09/10/2022,12/05/2022
8264,5,1,4,shared,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",2 La Follette Circle,true,true,false,true,false,710.34,9,30.5211502,112.8915932,09/01/2022,10/12/2022
8265,3,1,5,condo,Sed accumsan felis.,7 Evergreen Place,true,false,true,false,true,45.56,6,40.5511823,22.249713,09/11/2022,10/10/2022
8266,2,3,3,cabin,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,153 Oak Valley Park,false,false,false,false,true,764.6,6,49.0522544,14.4342708,09/08/2022,11/30/2022
8267,4,1,3,shared,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",94602 Bonner Pass,false,true,true,true,true,226.23,5,27.4140682,64.987739,09/01/2022,10/20/2022
8268,5,4,1,cabin,Quisque ut erat. Curabitur gravida nisi at nibh.,3144 Service Circle,true,true,true,true,true,85.84,10,48.5116663,-2.7393345,09/15/2022,11/20/2022
8269,3,4,5,rv,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,5890 Manufacturers Crossing,false,false,true,false,false,66.84,8,-8.5111152,118.4163103,09/07/2022,11/12/2022
8270,3,2,4,mansion,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",562 Maple Wood Lane,false,true,true,true,true,543.07,2,-8.452,115.262,09/17/2022,12/19/2022
8271,5,1,5,shared,Donec ut mauris eget massa tempor convallis.,2648 Dunning Crossing,false,true,false,false,true,601.95,3,38.3957888,-7.716271,09/03/2022,11/15/2022
8272,3,2,4,shared,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,296 Loeprich Street,false,true,true,false,false,444.52,8,-7.6095457,110.9655659,09/11/2022,11/09/2022
8273,5,3,2,apartment,Nullam sit amet turpis elementum ligula vehicula consequat.,42 High Crossing Lane,false,false,false,false,false,702.5,1,34.9563216,33.4271403,09/09/2022,12/28/2022
8274,2,5,2,rv,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",1 Lotheville Alley,true,false,true,true,true,93.03,10,28.229271,120.997332,09/01/2022,12/04/2022
8275,3,4,5,shared,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,52465 6th Court,true,false,true,true,true,194.3,8,18.855626,-98.189463,09/19/2022,12/27/2022
8276,4,2,1,cabin,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,8967 Carberry Alley,false,false,true,true,false,339.7,5,45.5833482,-73.4372336,09/10/2022,10/20/2022
8277,4,3,4,cabin,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2756 Stone Corner Circle,false,true,true,false,true,363.7,5,30.77175,81.61526,09/01/2022,10/05/2022
8278,4,1,5,rv,Cras non velit nec nisi vulputate nonummy.,64 Fair Oaks Road,true,true,false,false,true,171.22,5,-13.7720906,-172.3899338,09/17/2022,10/22/2022
8279,3,3,2,condo,Maecenas ut massa quis augue luctus tincidunt.,01 Del Mar Pass,false,true,false,true,false,41.12,3,48.3114598,40.2585579,09/04/2022,11/22/2022
8280,5,1,4,rv,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,29 Esch Alley,false,false,true,false,true,23.14,9,8.959667,-73.626268,09/02/2022,11/07/2022
8281,5,5,3,condo,Mauris lacinia sapien quis libero.,178 Dryden Park,false,true,true,true,true,221.91,2,33.4049794,49.6962428,09/13/2022,10/09/2022
8282,2,3,3,rv,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",7 Talmadge Alley,false,false,true,true,true,743.33,3,44.0731738,15.2838313,09/02/2022,11/14/2022
8283,1,2,5,rv,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,04088 Golf View Circle,false,true,false,false,true,223.91,10,-16.7111944,-151.0340359,09/19/2022,10/18/2022
8284,1,4,5,rv,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,07 Atwood Way,true,false,false,true,true,719.4,8,-7.935534,110.7148829,09/11/2022,12/29/2022
8285,5,4,1,mansion,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,21 Springview Crossing,false,false,false,false,false,267.64,8,56.0451329,14.5552742,09/09/2022,10/20/2022
8286,3,2,5,shared,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,77312 Bay Avenue,true,true,false,false,false,59.54,6,8.7600869,-79.8576828,09/04/2022,12/24/2022
8287,3,1,1,condo,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",3526 Heath Road,true,true,false,true,false,963.71,6,15.0365207,-86.8195237,09/12/2022,10/28/2022
8288,3,2,5,cabin,Morbi a ipsum. Integer a nibh. In quis justo.,7840 South Plaza,true,true,true,true,false,489.22,9,6.3833462,-75.5858886,09/02/2022,10/22/2022
8289,3,3,5,hotel,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.,840 Westerfield Court,false,true,false,true,true,882.22,4,10.9893,119.3593,09/03/2022,12/21/2022
8290,3,4,2,hotel,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,5 Columbus Place,true,true,false,true,false,38.62,3,35.9136535,47.0266848,09/16/2022,10/05/2022
8291,5,2,2,apartment,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",0767 Bunting Park,true,false,true,false,true,482.07,8,6.9433577,-70.7168469,09/02/2022,10/11/2022
8292,5,3,2,cabin,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,645 East Junction,true,true,true,false,true,741.95,8,39.6053819,-8.4043125,09/18/2022,12/13/2022
8293,4,3,4,apartment,Mauris sit amet eros.,66 Fairfield Road,false,true,false,false,true,555.62,3,13.86667,45.25,09/19/2022,11/21/2022
8294,2,2,4,apartment,In hac habitasse platea dictumst. Etiam faucibus cursus urna.,3010 Maryland Trail,true,false,true,false,true,445.92,2,23.236168,111.409653,09/19/2022,11/08/2022
8295,3,3,3,rv,Quisque ut erat. Curabitur gravida nisi at nibh.,5 Green Ridge Street,false,true,false,true,true,887.52,1,13.1225519,5.5053129,09/07/2022,10/09/2022
8296,5,2,2,hotel,Morbi a ipsum.,22 Fairfield Center,false,false,false,true,true,141.11,4,45.521519,3.5276642,09/14/2022,12/07/2022
8297,2,2,2,condo,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",7222 Browning Court,true,true,true,true,true,143.27,1,39.50725,112.083556,09/03/2022,12/02/2022
8298,4,1,1,mansion,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",34874 Waywood Alley,true,true,false,true,false,128.81,5,-8.6436471,122.2001457,09/02/2022,12/06/2022
8299,1,5,2,condo,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,9167 Leroy Hill,false,false,false,false,false,291.05,3,-3.966667,-80.8833329,09/10/2022,10/28/2022
8300,5,1,3,shared,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,32 Shasta Place,true,true,true,true,false,296.82,10,38.0426062,23.7536323,09/17/2022,10/08/2022
8301,1,4,1,condo,Nullam molestie nibh in lectus. Pellentesque at nulla.,9363 Scoville Drive,false,true,false,false,false,811.47,6,-5.0662102,-38.3587174,09/12/2022,10/11/2022
8302,5,1,2,rv,Vivamus vestibulum sagittis sapien.,56 Lerdahl Parkway,false,true,true,false,false,911.12,1,14.5508865,121.0075554,09/20/2022,12/06/2022
8303,3,1,2,cabin,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",0 Burning Wood Hill,false,false,true,true,true,600.2,3,45.5695819,41.030903,09/08/2022,11/05/2022
8304,3,2,5,rv,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,2 Westerfield Pass,false,false,true,false,false,817.32,8,-7.3434492,112.6764786,09/03/2022,12/04/2022
8305,3,5,4,hotel,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,7839 Mayer Hill,true,false,true,false,false,765.42,10,-7.5944434,-35.1048713,09/18/2022,12/25/2022
8306,2,1,3,condo,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,79798 Anzinger Street,false,false,true,true,true,466.69,3,-4.3073908,104.7812654,09/15/2022,12/06/2022
8307,4,1,5,apartment,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2603 Westridge Point,true,true,false,false,false,30.26,1,9.9137002,124.0939065,09/17/2022,10/01/2022
8308,3,4,4,cabin,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,90 Vermont Terrace,true,true,false,true,true,953.31,2,38.308683,101.588353,09/15/2022,10/25/2022
8309,5,5,5,mansion,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",9248 Pawling Pass,false,false,false,true,true,956.4,5,15.4960415,43.739395,09/13/2022,11/21/2022
8310,2,3,3,hotel,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,7135 Jenna Point,false,false,false,true,false,93.98,6,52.3323097,6.6372501,09/20/2022,12/25/2022
8311,1,5,5,shared,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,7188 Northfield Trail,false,true,false,false,false,487.45,7,-8.47822,115.245682,09/12/2022,12/15/2022
8312,4,5,3,shared,Curabitur gravida nisi at nibh.,49842 Marquette Court,true,true,false,true,true,33.27,4,48.0158297,40.0785154,09/10/2022,12/19/2022
8313,2,3,5,shared,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,3990 Loomis Pass,true,true,false,true,true,30.37,4,31.4599979,-7.2858562,09/07/2022,10/29/2022
8314,2,2,3,mansion,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.,8 Macpherson Place,true,true,false,true,true,600.53,4,38.430793,100.812859,09/01/2022,12/06/2022
8315,4,1,2,hotel,Donec posuere metus vitae ipsum.,86458 Fulton Terrace,false,true,false,true,true,280.76,9,0.5142775,35.2697802,09/04/2022,11/17/2022
8316,2,1,2,hotel,Mauris lacinia sapien quis libero.,4 Northwestern Center,false,false,false,false,false,405.44,6,51.756353,14.7142269,09/05/2022,12/03/2022
8317,1,1,2,rv,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",75973 Barnett Center,false,false,false,false,false,300.53,6,37.7181047,-25.372789,09/10/2022,12/28/2022
8318,1,2,1,apartment,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,9335 School Street,true,false,true,false,true,678.45,8,19.8838774,110.4153075,09/02/2022,12/04/2022
8319,4,2,1,mansion,Nulla nisl. Nunc nisl.,81 Rowland Plaza,true,true,true,true,false,691.29,9,-13.54918,-71.893158,09/08/2022,11/20/2022
8320,4,3,5,condo,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,202 Linden Road,false,false,false,true,true,874.97,4,9.297858,-64.3490085,09/16/2022,12/07/2022
8321,1,1,5,condo,In eleifend quam a odio.,73 Bowman Park,false,false,true,false,true,459.82,8,-26.8191146,-55.0182151,09/10/2022,12/05/2022
8322,2,2,1,condo,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",098 Forest Avenue,false,false,true,true,false,592.36,9,-8.4824984,118.9586867,09/12/2022,12/13/2022
8323,4,4,5,shared,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,46026 Rusk Junction,false,true,false,true,true,262.3,2,35.38808,36.13439,09/18/2022,11/08/2022
8324,5,2,5,hotel,Quisque ut erat. Curabitur gravida nisi at nibh.,486 Hazelcrest Parkway,false,false,false,true,true,783.79,4,-6.334631,106.9093,09/01/2022,12/09/2022
8325,4,1,5,condo,Aliquam non mauris. Morbi non lectus.,7816 Birchwood Pass,false,false,true,true,false,816.68,2,39.142026,117.212606,09/07/2022,12/27/2022
8326,3,2,1,apartment,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",0835 Grayhawk Avenue,false,false,true,false,true,868.44,3,31.298974,120.585289,09/21/2022,12/09/2022
8327,1,4,2,mansion,Aliquam sit amet diam in magna bibendum imperdiet.,0294 Daystar Road,true,true,true,true,false,540.31,10,-8.7597358,120.9905,09/08/2022,12/24/2022
8328,5,1,2,rv,Integer ac leo. Pellentesque ultrices mattis odio.,0432 Scott Terrace,false,true,false,true,false,999.23,3,25.1962025,-76.2406701,09/17/2022,10/12/2022
8329,3,1,3,hotel,Integer a nibh.,83 1st Center,false,true,false,true,true,275.11,5,26.602423,110.994507,09/01/2022,10/13/2022
8330,5,5,3,condo,Nunc nisl.,1146 Moland Crossing,true,true,true,true,true,90.98,9,-12.2848978,33.1745097,09/11/2022,10/08/2022
8331,2,5,1,shared,Proin interdum mauris non ligula pellentesque ultrices.,2348 Springview Plaza,false,false,true,true,false,617.78,1,19.238934,108.957345,09/15/2022,10/31/2022
8332,5,5,2,condo,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,4 Heath Street,true,false,true,false,false,508.03,4,3.1523104,101.7178316,09/15/2022,12/27/2022
8333,3,3,3,hotel,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,6 Londonderry Junction,false,false,false,true,false,898.35,9,48.8493975,2.4751086,09/04/2022,12/03/2022
8334,3,4,3,cabin,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,4454 Mitchell Crossing,false,true,false,false,false,415.26,10,-27.780531,-54.2362302,09/12/2022,11/19/2022
8335,3,2,5,cabin,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",0362 Holy Cross Street,false,false,false,false,false,735.04,2,22.9171031,57.536292,09/18/2022,10/04/2022
8336,4,2,2,rv,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,99177 Surrey Drive,false,false,false,true,false,80.52,9,38.0375021,125.7079231,09/21/2022,10/10/2022
8337,1,2,3,shared,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",77 Forest Junction,false,false,true,false,false,124.02,10,18.4678653,-69.9791319,09/04/2022,11/04/2022
8338,4,1,2,mansion,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,8 Anzinger Circle,false,false,true,false,true,154.02,9,50.4064969,17.301758,09/14/2022,10/16/2022
8339,4,3,5,hotel,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",946 Texas Junction,true,true,false,true,false,695.03,8,-28.9427186,-51.5507365,09/22/2022,12/29/2022
8340,4,5,2,hotel,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2894 Redwing Court,false,false,true,true,true,321.5,10,45.3579767,17.7640023,09/02/2022,12/15/2022
8341,2,4,5,mansion,Maecenas pulvinar lobortis est.,1150 Rutledge Crossing,false,false,true,false,false,737.54,2,39.1845611,22.7382766,09/06/2022,11/15/2022
8342,2,5,3,condo,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,6 Burning Wood Trail,true,false,false,true,true,933.61,2,50.0349276,15.4780804,09/18/2022,12/08/2022
8343,5,2,1,shared,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",556 Butterfield Way,false,false,true,false,false,768.15,3,-38.951448,-67.993234,09/07/2022,10/31/2022
8344,3,4,1,mansion,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",4 Raven Plaza,false,true,false,true,true,917.92,6,53.7133491,40.9922209,09/21/2022,11/17/2022
8345,4,2,2,mansion,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",6926 Arkansas Pass,false,true,false,false,false,443.37,2,45.6409009,14.8633128,09/04/2022,10/03/2022
8346,3,4,3,rv,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,805 Truax Terrace,true,false,true,false,false,157.91,1,40.828411,120.769905,09/19/2022,12/28/2022
8347,5,3,5,apartment,Aliquam erat volutpat. In congue.,6 New Castle Alley,true,false,true,true,false,971.64,5,-6.2614858,106.4052541,09/05/2022,11/19/2022
8348,2,4,4,cabin,Sed accumsan felis.,6 Park Meadow Circle,false,false,false,true,true,725.66,3,35.104673,118.356414,09/09/2022,11/21/2022
8349,4,2,5,shared,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,2 Towne Drive,true,false,true,false,true,38.59,7,-6.1164243,106.7883173,09/21/2022,10/14/2022
8350,4,5,3,apartment,Morbi vel lectus in quam fringilla rhoncus.,62 Harbort Pass,true,false,true,false,false,140.5,2,-6.9244486,107.6365834,09/07/2022,12/15/2022
8351,4,4,4,shared,In sagittis dui vel nisl. Duis ac nibh.,7503 Clyde Gallagher Hill,false,true,true,false,true,781.7,8,59.9494208,10.9243808,09/21/2022,11/15/2022
8352,1,3,1,cabin,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",41 Menomonie Park,true,false,false,false,false,368.02,10,-20.4363727,-51.3050851,09/14/2022,11/01/2022
8353,4,4,2,cabin,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",68 Almo Place,false,true,true,true,true,745.9,10,22.585397,113.38492,09/04/2022,10/03/2022
8354,1,2,4,hotel,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",71 Northridge Hill,false,true,true,true,false,729.81,4,52.4725764,104.4039141,09/20/2022,10/28/2022
8355,4,2,2,rv,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,35845 Cambridge Alley,true,true,false,false,false,431.47,10,55.5807611,37.7673912,09/06/2022,10/23/2022
8356,1,2,1,apartment,Curabitur gravida nisi at nibh.,5 Laurel Center,true,false,false,false,true,438.66,4,42.7333428,-87.8255014,09/05/2022,11/16/2022
8357,3,3,1,hotel,Nullam porttitor lacus at turpis.,3003 Kingsford Hill,false,false,true,true,true,485.89,4,19.3972335,-99.1933664,09/14/2022,10/22/2022
8358,1,5,2,rv,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",81187 Spohn Junction,true,true,false,true,true,510.58,2,37.507694,101.414709,09/18/2022,10/16/2022
8359,1,5,2,mansion,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",40 Ridgeway Park,false,false,false,true,false,592.95,5,46.22652,-63.21809,09/20/2022,11/28/2022
8360,2,2,2,apartment,Etiam vel augue. Vestibulum rutrum rutrum neque.,5684 Crownhardt Parkway,true,false,true,false,true,208.0,2,45.1364794,20.0820648,09/09/2022,10/09/2022
8361,5,3,3,rv,Aliquam sit amet diam in magna bibendum imperdiet.,033 Grim Crossing,true,true,false,false,false,157.39,6,-6.8300602,110.8374104,09/11/2022,12/13/2022
8362,3,2,2,hotel,Nulla tellus.,3786 Becker Junction,true,false,true,false,false,525.51,1,49.4648434,105.9745919,09/22/2022,11/21/2022
8363,5,3,5,rv,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.,01 Spaight Center,true,false,false,true,true,715.2,4,7.833333,-11.666667,09/03/2022,11/03/2022
